rate_K_per_min	alpha	T_K	dalpha_dt	Evya_kJ_per_mol	A_xlsx_per_sec
5	0.62262	398.82702	0.00234	85.5	979114018.9
5	0.62362	398.8627	0.00234	85.5	979453597.8
5	0.62462	398.89839	0.00234	85.5	979799982.1
5	0.62563	398.93409	0.00234	85.5	980179397.3
5	0.62663	398.96979	0.00234	85.5	980540238.8
5	0.62763	399.0055	0.00234	85.5	980908020.7
5	0.62863	399.04122	0.00234	85.5	981282788.9
5	0.62963	399.07694	0.00233	85.5	977470073.1
5	0.63063	399.11267	0.00233	85.5	977857922.9
5	0.63163	399.1484	0.00233	85.5	978253500.8
5	0.63263	399.18415	0.00233	85.5	978655591.7
5	0.63363	399.21989	0.00233	85.5	979066138.7
5	0.63463	399.25565	0.00233	85.5	979483295.8
5	0.63564	399.29142	0.00233	85.5	979934637.8
5	0.63664	399.32719	0.00233	85.5	980367145
5	0.63764	399.36298	0.00233	85.5	980806412.3
5	0.63864	399.39877	0.00233	85.5	981253755.3
5	0.63964	399.43458	0.00233	85.5	981707960.8
5	0.64064	399.47038	0.00233	85.5	982170979.3
5	0.64164	399.50621	0.00233	85.5	982640332.2
5	0.64264	399.54204	0.00233	85.5	983117971.9
5	0.64364	399.57788	0.00233	85.5	983603319.5
5	0.64464	399.61374	0.00233	85.5	984095796
5	0.64565	399.64959	0.00233	85.4	955433226.1
5	0.64665	399.68548	0.00232	85.5	980904733.4
5	0.64765	399.72136	0.00232	85.5	981419341.5
5	0.64865	399.75726	0.00232	85.5	981941272.3
5	0.64965	399.79317	0.00232	85.5	982471214.8
5	0.65065	399.82909	0.00232	85.4	953878105.9
5	0.65165	399.86503	0.00232	85.5	983554736.9
5	0.65265	399.90097	0.00232	85.4	954950516.4
5	0.65365	399.93694	0.00232	85.5	984670382.1
5	0.65465	399.97291	0.00232	85.4	956053732.5
5	0.65566	400.0089	0.00232	85.5	985847265.1
5	0.65666	400.04491	0.00232	85.5	986433162.5
5	0.65766	400.08092	0.00232	85.4	957796106.2
5	0.65866	400.11696	0.00231	85.4	954252224.7
5	0.65966	400.153	0.00231	85.4	954845726
5	0.66066	400.18907	0.00231	85.4	955446404.5
5	0.66166	400.22514	0.00231	85.4	956056162.1
5	0.66266	400.26125	0.00231	85.4	956672611.4
5	0.66366	400.29736	0.00231	85.4	957298270.3
5	0.66466	400.33348	0.00231	85.4	957932592.4
5	0.66567	400.36963	0.00231	85.4	958603088.2
5	0.66667	400.40579	0.00231	85.4	959253815.9
5	0.66767	400.44198	0.00231	85.4	959912181.8
5	0.66867	400.47817	0.0023	85.4	956421744
5	0.66967	400.51439	0.0023	85.4	957094513.7
5	0.67067	400.55062	0.0023	85.4	957776322.6
5	0.67167	400.58688	0.0023	85.4	958466016.1
5	0.67267	400.62315	0.0023	85.4	959164893
5	0.67367	400.65944	0.0023	85.4	959872413.1
5	0.67467	400.69576	0.0023	85.4	960588035.9
5	0.67568	400.73208	0.0023	85.3	932917497.8
5	0.67668	400.76845	0.00229	85.4	957893162.4
5	0.67768	400.80481	0.00229	85.3	930292871.9
5	0.67868	400.84121	0.00229	85.3	931021390.1
5	0.67968	400.87763	0.00229	85.4	960138758.5
5	0.68068	400.91406	0.00229	85.3	932505494.9
5	0.68168	400.95053	0.00229	85.4	961680580
5	0.68268	400.987	0.00229	85.3	934024821.1
5	0.68368	401.02352	0.00228	85.3	930714837.9
5	0.68468	401.06004	0.00228	85.3	931493905.9
5	0.68569	401.0966	0.00228	85.3	932310681.1
5	0.68669	401.13318	0.00228	85.3	933107231.4
5	0.68769	401.16978	0.00228	85.3	933913182.6
5	0.68869	401.20641	0.00228	85.3	934728023.9
5	0.68969	401.24305	0.00228	85.3	935553032.3
5	0.69069	401.27974	0.00227	85.3	932278953.7
5	0.69169	401.31642	0.00227	85.3	933119662.6
5	0.69269	401.35317	0.00227	85.3	933967190.2
5	0.69369	401.38991	0.00227	85.3	934826382.2
5	0.69469	401.4267	0.00227	85.3	935693759.3
5	0.6957	401.46351	0.00227	85.3	936601976.4
5	0.6967	401.50035	0.00226	85.3	933359197.3
5	0.6977	401.53722	0.00226	85.3	934252029.1
5	0.6987	401.5741	0.00226	85.2	907561385
5	0.6997	401.61103	0.00226	85.3	936068094.6
5	0.7007	401.64796	0.00226	85.2	909348569
5	0.7017	401.68496	0.00225	85.3	933773649.6
5	0.7027	401.72196	0.00225	85.3	934712995.5
5	0.7037	401.759	0.00225	85.3	935661898.7
5	0.7047	401.79607	0.00225	85.3	936621054.5
5	0.70571	401.83317	0.00225	85.2	909972840.3
5	0.70671	401.87031	0.00225	85.3	938601942.2
5	0.70771	401.90746	0.00224	85.2	907837715.1
5	0.70871	401.94467	0.00224	85.3	936412962.8
5	0.70971	401.98188	0.00224	85.2	909787618.3
5	0.71071	402.01916	0.00224	85.2	910776869.3
5	0.71171	402.05645	0.00224	85.2	911777912.6
5	0.71271	402.09378	0.00223	85.2	908714173.6
5	0.71371	402.13114	0.00223	85.2	909731680.5
5	0.71471	402.16854	0.00223	85.2	910759531.3
5	0.71572	402.20598	0.00223	85.2	911829911.5
5	0.71672	402.24343	0.00223	85.2	912880671.4
5	0.71772	402.28095	0.00222	85.2	909841996.3
5	0.71872	402.31847	0.00222	85.2	910910016.7
5	0.71972	402.35607	0.00222	85.2	911986603.4
5	0.72072	402.39367	0.00222	85.2	913076491.8
5	0.72172	402.43134	0.00221	85.2	910057851.7
5	0.72272	402.46903	0.00221	85.2	911164506.2
5	0.72372	402.50676	0.00221	85.2	912282471.3
5	0.72472	402.54453	0.00221	85.2	913411872.7
5	0.72573	402.58234	0.00221	85.2	914586182.8
5	0.72673	402.62019	0.0022	85.2	911595389.8
5	0.72773	402.65807	0.0022	85.1	885893388.6
5	0.72873	402.69601	0.0022	85.2	913926051.3
5	0.72973	402.73396	0.0022	85.1	888184261
5	0.73073	402.772	0.00219	85.1	885302927.8
5	0.73173	402.81003	0.00219	85.1	886473494.1
5	0.73273	402.84814	0.00219	85.1	887653865.4
5	0.73373	402.88627	0.00219	85.1	888847534.6
5	0.73473	402.92447	0.00218	85.1	885987676
5	0.73574	402.96269	0.00218	85.1	887233573.9
5	0.73674	403.00096	0.00218	85.1	888458059.2
5	0.73774	403.03929	0.00218	85.1	889694115.6
5	0.73874	403.07764	0.00217	85.1	886857232.1
5	0.73974	403.11606	0.00217	85.1	888112766.3
5	0.74074	403.1545	0.00217	85.1	889382498.4
5	0.74174	403.19302	0.00217	85.1	890663221.4
5	0.74274	403.23155	0.00216	85	861756249.9
5	0.74374	403.27018	0.00216	85.1	889148551.4
5	0.74474	403.30881	0.00216	85	864300089.4
5	0.74575	403.34753	0.00215	85	861616931.5
5	0.74675	403.38627	0.00215	85	862916044.3
5	0.74775	403.42508	0.00215	85	864227194.7
5	0.74875	403.46393	0.00215	85	865552171.8
5	0.74975	403.50283	0.00214	85	862858549.2
5	0.75075	403.5418	0.00214	85	864203219.4
5	0.75175	403.5808	0.00214	85	865562696.8
5	0.75275	403.61987	0.00213	85	862883883.6
5	0.75375	403.65897	0.00213	85	864264842.4
5	0.75475	403.69816	0.00213	85	865657810.9
5	0.75576	403.73737	0.00212	84.9	837699652
5	0.75676	403.77668	0.00212	85	864445672.7
5	0.75776	403.81599	0.00212	84.9	840466976.3
5	0.75876	403.85541	0.00212	85	867320613
5	0.75976	403.89484	0.00211	84.9	839312617.2
5	0.76076	403.93438	0.00211	85	866148548
5	0.76176	403.97393	0.00211	84.9	842179509.1
5	0.76276	404.01358	0.0021	84.9	839635665
5	0.76376	404.05326	0.0021	84.9	841099468.1
5	0.76476	404.09303	0.0021	84.9	842576589.2
5	0.76577	404.13283	0.00209	84.9	840086869
5	0.76677	404.17272	0.00209	84.9	841587423.2
5	0.76777	404.21265	0.00209	84.9	843104464.3
5	0.76877	404.25266	0.00208	84.9	840594774.6
5	0.76977	404.29273	0.00208	84.8	817449951.6
5	0.77077	404.33286	0.00208	84.8	818962835.6
5	0.77177	404.37307	0.00207	84.9	841198411.9
5	0.77277	404.41332	0.00207	84.8	818082958.2
5	0.77377	404.45367	0.00207	84.8	819634201.5
5	0.77477	404.49406	0.00206	84.8	817235632.8
5	0.77578	404.53455	0.00206	84.8	818847604.7
5	0.77678	404.57507	0.00206	84.8	820441528.4
5	0.77778	404.6157	0.00205	84.8	818059301.7
5	0.77878	404.65636	0.00205	84.8	819678422.2
5	0.77978	404.69714	0.00205	84.8	821311810.2
5	0.78078	404.73794	0.00204	84.7	794971056.9
5	0.78178	404.77887	0.00204	84.8	820609467.3
5	0.78278	404.81981	0.00203	84.7	794304028.6
5	0.78378	404.86089	0.00203	84.8	819943786.5
5	0.78478	404.90198	0.00203	84.7	797601494.1
5	0.78579	404.94322	0.00202	84.8	819353010.1
5	0.78679	404.98446	0.00202	84.7	797059781.8
5	0.78779	405.02585	0.00202	84.8	822835980.5
5	0.78879	405.06724	0.00201	84.6	773215010.1
5	0.78979	405.1088	0.00201	84.7	798245702.4
5	0.79079	405.15035	0.002	84.6	772730901.1
5	0.79179	405.19207	0.002	84.7	797770267.2
5	0.79279	405.23379	0.002	84.6	776165034.1
5	0.79379	405.27567	0.00199	84.7	797334126.4
5	0.79479	405.31756	0.00199	84.6	775774425.5
5	0.7958	405.35961	0.00198	84.7	796977001
5	0.7968	405.40167	0.00198	84.6	775461590.2
5	0.7978	405.4439	0.00198	84.7	800665709
5	0.7988	405.48614	0.00197	84.6	775150835.4
5	0.7998	405.52854	0.00197	84.6	776981406.3
5	0.8008	405.57097	0.00196	84.6	774881238.4
5	0.8018	405.61355	0.00196	84.6	776742332.1
5	0.8028	405.65616	0.00195	84.6	774654117.6
5	0.8038	405.69892	0.00195	84.6	776546619.8
5	0.8048	405.74172	0.00195	84.5	755724243.1
5	0.80581	405.78467	0.00194	84.6	776434691.1
5	0.80681	405.82767	0.00194	84.5	755651636.7
5	0.80781	405.87081	0.00193	84.6	776327970.2
5	0.80881	405.914	0.00193	84.5	755585221.7
5	0.80981	405.95733	0.00192	84.5	753605759.4
5	0.81081	406.00074	0.00192	84.5	755563822.2
5	0.81181	406.04426	0.00191	84.5	753597895.3
5	0.81281	406.08788	0.00191	84.5	755589469.1
5	0.81381	406.1316	0.00191	84.4	735495660.3
5	0.81481	406.17544	0.0019	84.4	733613803.6
5	0.81582	406.21936	0.0019	84.4	735646204.9
5	0.81682	406.26342	0.00189	84.4	733777805.3
5	0.81782	406.30755	0.00189	84.3	714343124.6
5	0.81882	406.35185	0.00188	84.4	733950575.9
5	0.81982	406.39619	0.00188	84.3	714550850.1
5	0.82082	406.44072	0.00187	84.4	734173966.1
5	0.82182	406.48528	0.00187	84.3	714808444.5
5	0.82282	406.53005	0.00186	84.4	734448931.3
5	0.82382	406.57486	0.00186	84.3	715116004.2
5	0.82482	406.61984	0.00185	84.4	734777407.7
5	0.82583	406.6649	0.00185	84.3	715517854.2
5	0.82683	406.71011	0.00184	84.3	713778684.3
5	0.82783	406.75543	0.00184	84.3	715933033.7
5	0.82883	406.80087	0.00183	84.2	693402514.9
5	0.82983	406.84646	0.00183	84.3	716403797.3
5	0.83083	406.89213	0.00182	84.2	693881080.2
5	0.83183	406.93799	0.00182	84.3	716932338.1
5	0.83283	406.9839	0.00181	84.2	694416159.2
5	0.83383	407.03004	0.00181	84.2	696627272.4
5	0.83483	407.07624	0.0018	84.2	695007467.7
5	0.83584	407.12263	0.0018	84.2	697303989.3
5	0.83684	407.16912	0.00179	84.2	695701281.7
5	0.83784	407.21575	0.00179	84.1	677685332.7
5	0.83884	407.26254	0.00178	84.2	696415376.7
5	0.83984	407.30943	0.00178	84.1	678427582.9
5	0.84084	407.35653	0.00177	84.2	697193149.6
5	0.84184	407.40369	0.00176	84.1	675395432.6
5	0.84284	407.45109	0.00176	84.1	677732512.7
5	0.84384	407.49858	0.00175	84.1	676237728.1
5	0.84484	407.54624	0.00175	84	658887659.2
5	0.84585	407.59406	0.00174	84.1	677191465.4
5	0.84685	407.64199	0.00174	84	659867006.7
5	0.84785	407.69015	0.00173	84.1	678171557.7
5	0.84885	407.73839	0.00172	84	657051734.6
5	0.84985	407.78687	0.00172	84	659482075.2
5	0.85085	407.83546	0.00171	84	658098279.2
5	0.85185	407.88423	0.00171	83.9	641385633.8
5	0.85285	407.93319	0.0017	84	659217921.2
5	0.85385	407.98225	0.0017	83.9	642529943.1
5	0.85485	408.03159	0.00169	84	660413647.7
5	0.85586	408.08102	0.00168	83.9	639982401.8
5	0.85686	408.13066	0.00168	83.9	642517999.5
5	0.85786	408.18049	0.00167	84	660425266.7
5	0.85886	408.23043	0.00167	83.8	625148415.4
5	0.85986	408.28067	0.00166	83.9	642595289.3
5	0.86086	408.33101	0.00165	83.8	622740993.8
5	0.86186	408.38158	0.00165	83.8	625334670.8
5	0.86286	408.43234	0.00164	83.9	642813641.6
5	0.86386	408.48322	0.00163	83.7	604915661.7
5	0.86486	408.53443	0.00163	83.8	625664183
5	0.86587	408.58575	0.00162	83.8	624569619.2
5	0.86687	408.63728	0.00161	83.7	605351467.8
5	0.86787	408.68906	0.00161	83.8	626192675
5	0.86887	408.74098	0.0016	83.7	606961384.4
5	0.86987	408.79318	0.0016	83.7	609705053.3
5	0.87087	408.84557	0.00159	83.7	608662710.2
5	0.87187	408.89812	0.00158	83.6	590015854.2
5	0.87287	408.95101	0.00158	83.7	610461841.1
5	0.87387	409.00405	0.00157	83.7	609458710.4
5	0.87487	409.0573	0.00156	83.6	590832844.1
5	0.87588	409.11085	0.00156	83.7	611441950.9
5	0.87688	409.16457	0.00155	83.6	592796643.6
5	0.87788	409.21856	0.00154	83.6	591872888.5
5	0.87888	409.27281	0.00153	83.6	590956563.7
5	0.87988	409.32724	0.00153	83.6	593932722.1
5	0.88088	409.38198	0.00152	83.5	575882196.1
5	0.88188	409.43698	0.00151	83.6	592181955.5
5	0.88288	409.49218	0.00151	83.5	578033975.9
5	0.88388	409.5477	0.0015	83.5	577228463.3
5	0.88488	409.60348	0.00149	83.6	593610534
5	0.88589	409.65947	0.00149	83.5	579589244.2
5	0.88689	409.7158	0.00148	83.5	578834786.6
5	0.88789	409.77241	0.00147	83.5	578090959.3
5	0.88889	409.82925	0.00146	83.5	577359906.7
5	0.88989	409.88641	0.00146	83.5	580615769.8
5	0.89089	409.9439	0.00145	83.5	579927695.4
5	0.89189	410.00162	0.00144	83.5	579254141.8
5	0.89289	410.05965	0.00143	83.4	561867974
5	0.89389	410.11806	0.00142	83.5	577941824.7
5	0.89489	410.17674	0.00142	83.5	581399838.5
5	0.8959	410.23568	0.00141	83.4	564076341.7
5	0.8969	410.29506	0.0014	83.4	563510423.7
5	0.8979	410.35473	0.00139	83.5	579705296
5	0.8989	410.41469	0.00139	83.5	583349683.8
5	0.8999	410.47501	0.00138	83.4	566008176.5
5	0.9009	410.53575	0.00137	83.5	582342273
5	0.9019	410.59679	0.00136	83.5	581864478.3
5	0.9029	410.65815	0.00135	83.4	564623588.7
5	0.9039	410.71994	0.00135	83.4	568406273.3
5	0.9049	410.78213	0.00134	83.4	568024304
5	0.90591	410.84466	0.00133	83.5	584589617.6
5	0.90691	410.90754	0.00132	83.5	584237201.5
5	0.90791	410.97088	0.00131	83.5	583903566.2
5	0.90891	411.03466	0.0013	83.5	583590345.6
5	0.90991	411.09881	0.0013	83.6	605275202
5	0.91091	411.16335	0.00129	83.6	605033514.7
5	0.91191	411.22832	0.00128	83.5	587383123.4
5	0.91291	411.29382	0.00127	83.6	604623367.7
5	0.91391	411.35974	0.00126	83.6	604457633.8
5	0.91491	411.42608	0.00125	83.7	622249011.6
5	0.91592	411.49286	0.00124	83.7	622210153.3
5	0.91692	411.56016	0.00123	83.7	622127297.6
5	0.91792	411.628	0.00123	83.8	645769874.2
5	0.91892	411.69631	0.00122	83.8	645790440.2
5	0.91992	411.76511	0.00121	83.8	645847920.4
5	0.92092	411.83442	0.0012	84	684797469.5
5	0.92192	411.90423	0.00119	84	684934418.2
5	0.92292	411.97466	0.00118	84	685111077.8
5	0.92392	412.04567	0.00117	84	685331248.3
5	0.92492	412.11723	0.00116	84.2	726808733
5	0.92593	412.18936	0.00115	84.2	727234215.1
5	0.92693	412.26209	0.00114	84.3	749156897.7
5	0.92793	412.33541	0.00113	84.4	771791668
5	0.92893	412.40936	0.00112	84.5	795164198.7
5	0.92993	412.48395	0.00111	84.5	795757148.5
5	0.93093	412.55927	0.0011	84.7	844233193.3
5	0.93193	412.63527	0.00109	84.8	869989390.9
5	0.93293	412.71196	0.00108	84.9	896604208.5
5	0.93393	412.78937	0.00107	85.1	951434092.2
5	0.93493	412.8675	0.00106	85.2	980705310.9
5	0.93594	412.94639	0.00105	85.3	1011128120
5	0.93694	413.02606	0.00104	85.5	1073238838
5	0.93794	413.10652	0.00103	85.6	1106575778
5	0.93894	413.18781	0.00102	85.8	1174773736
5	0.93994	413.26995	0.00101	85.9	1211520532
5	0.94094	413.35297	0.000999442	86.1	1285738733
5	0.94194	413.43688	0.000988603	86.3	1364251878
5	0.94294	413.52173	0.000977691	86.5	1447592801
5	0.94394	413.60753	0.000966686	86.8	1581359784
5	0.94494	413.69432	0.000955582	86.9	1629885588
5	0.94595	413.78212	0.000944412	87.2	1780882886
5	0.94695	413.87098	0.000933191	87.5	1945608904
5	0.94795	413.96091	0.000921895	87.8	2125631945
5	0.94895	414.05195	0.000910514	88	2255869856
5	0.94995	414.14414	0.000898825	88.3	2464122256
5	0.95095	414.23757	0.000886686	88.6	2690548791
5	0.95195	414.33231	0.000874639	88.9	2938413810
5	0.95295	414.42833	0.000862832	89.3	3304952564
5	0.95395	414.52567	0.000850973	89.7	3717472090
5	0.95495	414.62439	0.000839072	90	4062283557
5	0.95596	414.72451	0.000826644	90.3	4437988095
5	0.95696	414.82622	0.000813691	90.7	4987501501
5	0.95796	414.92956	0.000801161	91.1	5608740744
5	0.95896	415.03447	0.000789051	91.6	6497365891
5	0.95996	415.14101	0.000776153	92.1	7520528452
5	0.96096	415.24944	0.000762765	92.5	8452169192
5	0.96196	415.35975	0.00075007	93.1	1.007663486e+10
5	0.96296	415.47187	0.000736949	93.6	1.166608458e+10
5	0.96396	415.58615	0.000723247	94.1	1.349805719e+10
5	0.96496	415.70257	0.000710133	94.7	1.60926518e+10
5	0.96597	415.8211	0.0006962	95.2	1.86270177e+10
5	0.96697	415.94223	0.000682402	96	2.351738488e+10
5	0.96797	416.0656	0.000668351	96.5	2.722102601e+10
5	0.96897	416.19188	0.000654079	97.2	3.338002748e+10
5	0.96997	416.32069	0.00063975	97.9	4.094010356e+10
5	0.97097	416.4527	0.000624922	98.7	5.165646045e+10
5	0.97197	416.58769	0.000610613	99.4	6.339444237e+10
5	0.97297	416.72596	0.000595419	100.2	7.998880472e+10
5	0.97397	416.86794	0.000580126	101	1.009412401e+11
5	0.97497	417.01359	0.000565035	101.8	1.274750851e+11
5	0.97598	417.16325	0.000549536	102.8	1.705601579e+11
5	0.97698	417.31724	0.000533489	103.7	2.215030246e+11
5	0.97798	417.47605	0.000517209	104.7	2.960704625e+11
5	0.97898	417.63989	0.000500969	105.8	4.075380811e+11
5	0.97998	417.80916	0.000484447	106.9	5.60968416e+11
5	0.98098	417.98437	0.000467403	108.1	7.943314154e+11
5	0.98198	418.16622	0.000450109	109.1	1.062005601e+12
5	0.98298	418.35516	0.000432867	110.5	1.594447246e+12
5	0.98398	418.55179	0.000415038	111.7	2.259032388e+12
5	0.98498	418.75732	0.000396751	113.1	3.389546122e+12
5	0.98599	418.97251	0.000378112	114.7	5.39155295e+12
5	0.98699	419.19883	0.000358997	116.2	8.327985779e+12
5	0.98799	419.43756	0.000339582	117.9	1.363338829e+13
5	0.98899	419.69054	0.000319557	119.8	2.363713314e+13
5	0.98999	419.96017	0.000298867	121.6	3.982872685e+13
5	0.99099	420.24945	0.000277549	123.8	7.530320402e+13
5	0.99199	420.56218	0.000255483	126	1.424752905e+14
5	0.99299	420.90373	0.000232466	128.4	2.856311272e+14
5	0.99399	421.28169	0.000208491	131	6.073871737e+14
5	0.99499	421.70668	0.000183345	134.2	1.537079315e+15
5	0.996	422.19619	0.000156568	137.6	4.142874262e+15
5	0.997	422.78064	0.000127502	141.3	1.220877213e+16
5	0.998	423.52359	9.4836e-05	144.6	3.24047865e+16
5	0.999	424.6014	4.85048e-05	135.8	2.469223012e+15
